261; 640453.0033; 6547323.3763; 0.0978; 29.2000; 1.8200
262; 642702.0869; 6572315.0602; 0.0978; 29.2000; 1.8200
263; 644962.1642; 6597306.7442; 0.0978; 29.2000; 1.8200
264; 647233.4008; 6622298.4282; 0.0977; 29.2000; 1.8200
265; 649515.9922; 6647290.1122; 0.0977; 29.2000; 1.8200
266; 651809.7485; 6672281.7962; 0.0977; 29.2000; 1.8200
267; 654114.9535; 6697273.4801; 0.0977; 29.2000; 1.8200
268; 656431.6188; 6722265.1641; 0.0976; 29.2000; 1.8200
269; 658759.9572; 6747256.8481; 0.0976; 29.2000; 1.8200
270; 661099.8401; 6772248.5321; 0.0976; 29.2000; 1.8200
271; 663451.4300; 6797240.2160; 0.0976; 29.2000; 1.8200
272; 665814.6877; 6822231.9000; 0.0976; 29.2000; 1.8200
273; 668189.2522; 6847223.5840; 0.0976; 29.2000; 1.8200
274; 670575.1804; 6872215.2680; 0.0976; 29.2000; 1.8200
275; 672972.3266; 6897206.9520; 0.0976; 29.2000; 1.8200
276; 675380.8472; 6922198.6359; 0.0976; 29.2000; 1.8200
277; 677800.9617; 6947190.3199; 0.0976; 29.2000; 1.8200
278; 680232.4814; 6972182.0039; 0.0976; 29.2000; 1.8200
279; 682675.1775; 6997173.6879; 0.0976; 29.2000; 1.8200
280; 685129.0077; 7022165.3719; 0.0976; 29.2000; 1.8200
281; 687593.9411; 7047157.0558; 0.0976; 29.2000; 1.8200
282; 690070.1107; 7072148.7398; 0.0976; 29.2000; 1.8200
283; 692557.3924; 7097140.4238; 0.0976; 29.2000; 1.8200
284; 695056.0732; 7122132.1078; 0.0976; 29.2000; 1.8200
285; 697566.0541; 7147123.7917; 0.0976; 29.2000; 1.8200
286; 700087.4738; 7172115.4757; 0.0976; 29.2000; 1.8200
287; 702620.4398; 7197107.1597; 0.0976; 29.2000; 1.8200
288; 705165.0082; 7222098.8437; 0.0976; 29.2000; 1.8200
289; 707720.9144; 7247090.5277; 0.0976; 29.2000; 1.8200
290; 710287.8649; 7272082.2116; 0.0977; 29.2000; 1.8200
291; 712866.3356; 7297073.8956; 0.0977; 29.2000; 1.8200
292; 715456.1339; 7322065.5796; 0.0977; 29.2000; 1.8200
293; 718057.0030; 7347057.2636; 0.0977; 29.2000; 1.8200
294; 720669.3104; 7372048.9476; 0.0977; 29.2000; 1.8200
295; 723292.7787; 7397040.6315; 0.0978; 29.2000; 1.8200
296; 725927.7831; 7422032.3155; 0.0978; 29.2000; 1.8200
297; 728573.9329; 7447023.9995; 0.0978; 29.2000; 1.8200
298; 731231.7170; 7472015.6835; 0.0979; 29.2000; 1.8200
299; 733900.9348; 7497007.3674; 0.0979; 29.2000; 1.8200
300; 736581.5156; 7521999.0514; 0.0979; 29.2000; 1.8200
301; 739273.4768; 7546990.7354; 0.0979; 29.2000; 1.8200
302; 741976.5301; 7571982.4194; 0.0980; 29.2000; 1.8200
303; 744691.0644; 7596974.1034; 0.0980; 29.2000; 1.8200
304; 747417.0803; 7621965.7873; 0.0981; 29.2000; 1.8200
305; 750154.1389; 7646957.4713; 0.0981; 29.2000; 1.8200
306; 752902.4635; 7671949.1553; 0.0981; 29.2000; 1.8200
307; 755662.0741; 7696940.8393; 0.0982; 29.2000; 1.8200
308; 758432.9731; 7721932.5233; 0.0982; 29.2000; 1.8200
309; 761215.4126; 7746924.2072; 0.0983; 29.2000; 1.8200
310; 764009.1769; 7771915.8912; 0.0983; 29.2000; 1.8200
311; 766814.3703; 7796907.5752; 0.0983; 29.2000; 1.8200
312; 769630.8411; 7821899.2592; 0.0984; 29.2000; 1.8200
313; 772458.8784; 7846890.9432; 0.0984; 29.2000; 1.8200
314; 775298.2788; 7871882.6271; 0.0985; 29.2000; 1.8200
315; 778149.1139; 7896874.3111; 0.0985; 29.2000; 1.8200
316; 781011.4490; 7921865.9951; 0.0986; 29.2000; 1.8200
317; 783885.4044; 7946857.6791; 0.0986; 29.2000; 1.8200
318; 786770.6599; 7971849.3630; 0.0987; 29.2000; 1.8200
319; 789667.3738; 7996841.0470; 0.0987; 29.2000; 1.8200
320; 792575.5885; 8021832.7310; 0.0988; 29.2000; 1.8200
321; 795495.1520; 8046824.4150; 0.0988; 29.2000; 1.8200
322; 798425.9419; 8071816.0990; 0.0989; 29.2000; 1.8200
323; 801367.8052; 8096807.7829; 0.0990; 29.2000; 1.8200
324; 804321.0479; 8121799.4669; 0.0990; 29.2000; 1.8200
325; 807285.7960; 8146791.1509; 0.0991; 29.2000; 1.8200
326; 810261.7198; 8171782.8349; 0.0991; 29.2000; 1.8200
327; 813249.2801; 8196774.5189; 0.0992; 29.2000; 1.8200
328; 816248.0299; 8221766.2028; 0.0993; 29.2000; 1.8200
329; 819257.9396; 8246757.8868; 0.0993; 29.2000; 1.8200
330; 822279.2492; 8271749.5708; 0.0994; 29.2000; 1.8200
331; 825312.2857; 8296741.2548; 0.0995; 29.2000; 1.8200
332; 828356.7645; 8321732.9387; 0.0995; 29.2000; 1.8200
333; 831412.5948; 8346724.6227; 0.0996; 29.2000; 1.8200
334; 834479.5931; 8371716.3067; 0.0997; 29.2000; 1.8200
335; 837557.9044; 8396707.9907; 0.0997; 29.2000; 1.8200
336; 840647.2747; 8421699.6747; 0.0998; 29.2000; 1.8200
337; 843748.1690; 8446691.3586; 0.0999; 29.2000; 1.8200
338; 846860.8831; 8471683.0426; 0.1000; 29.2000; 1.8200
339; 849984.7872; 8496674.7266; 0.1000; 29.2000; 1.8200
340; 853119.8943; 8521666.4106; 0.1001; 29.2000; 1.8200
341; 856266.3765; 8546658.0946; 0.1002; 29.2000; 1.8200
342; 859424.4060; 8571649.7785; 0.1003; 29.2000; 1.8200
343; 862593.9655; 8596641.4625; 0.1003; 29.2000; 1.8200
344; 865775.1113; 8621633.1465; 0.1004; 29.2000; 1.8200
345; 868967.6202; 8646624.8305; 0.1005; 29.2000; 1.8200
346; 872171.3451; 8671616.5144; 0.1006; 29.2000; 1.8200
347; 875386.1616; 8696608.1984; 0.1006; 29.2000; 1.8200
348; 878612.2476; 8721599.8824; 0.1007; 29.2000; 1.8200
349; 881849.6950; 8746591.5664; 0.1008; 29.2000; 1.8200
